2022-10-12 14:28:32.892610 | 1784431846: Профиль
2022-10-12 14:28:32.906624 | 1784431846: Профиль
2022-10-12 14:29:02.065925 | 1784431846: profile_bonus
2022-10-12 14:29:16.483517 | 1784431846: exit_profile
2022-10-12 14:29:19.187383 | 1784431846: Профиль
2022-10-12 14:29:19.193568 | 1784431846: Профиль
2022-10-12 14:29:22.210810 | 1784431846: profile_bonus
2022-10-12 14:29:30.574677 | 1784431846: profile_bonus
2022-10-12 14:29:32.851057 | 1784431846: exit_profile
2022-10-12 14:29:34.742496 | 1784431846: Blackjack
2022-10-12 14:29:34.748119 | 1784431846: Blackjack
2022-10-12 14:29:41.242858 | 1784431846: blackjack_down
2022-10-12 14:29:44.041134 | 1784431846: blackjack_up
2022-10-12 14:29:46.075845 | 1784431846: blackjack_down
2022-10-12 14:29:47.602774 | 1784431846: blackjack_up
2022-10-12 14:29:48.885834 | 1784431846: blackjack_up
2022-10-12 14:29:55.919151 | 1784431846: blackjack_start
2022-10-12 14:30:15.169758 | 1784431846: take_card
2022-10-12 14:30:16.956071 | 1784431846: take_card
2022-10-12 14:30:22.647679 | 1784431846: take_card
2022-10-12 14:30:29.984879 | 1784431846: Blackjack
2022-10-12 14:30:29.990046 | 1784431846: Blackjack
2022-10-12 14:30:43.186192 | 1784431846: blackjack_start
2022-10-12 14:30:47.639466 | 1784431846: take_card
2022-10-12 14:30:51.515697 | 1784431846: take_card
2022-10-12 14:30:54.283789 | 1784431846: hold
2022-10-12 14:31:06.266094 | 1784431846: Blackjack
2022-10-12 14:31:06.272209 | 1784431846: Blackjack
2022-10-12 14:31:09.665477 | 1784431846: blackjack_up
2022-10-12 14:31:12.452057 | 1784431846: blackjack_start
2022-10-12 14:31:16.828181 | 1784431846: take_card
2022-10-12 14:31:18.797282 | 1784431846: take_card
2022-10-12 14:31:46.094321 | 1784431846: Blackjack
2022-10-12 14:31:46.100909 | 1784431846: Blackjack
2022-10-12 14:31:52.866209 | 1784431846: blackjack_start
2022-10-12 14:31:54.916368 | 1784431846: take_card
2022-10-12 14:31:56.529926 | 1784431846: take_card
2022-10-12 14:31:58.514958 | 1784431846: take_card
2022-10-12 14:32:00.000367 | 1784431846: take_card
2022-10-12 14:32:01.902239 | 1784431846: take_card
2022-10-12 14:32:03.828096 | 1784431846: hold
2022-10-12 14:32:11.258650 | 1784431846: Blackjack
2022-10-12 14:32:11.263700 | 1784431846: Blackjack
2022-10-12 14:32:13.929870 | 1784431846: blackjack_start
2022-10-12 14:32:15.518771 | 1784431846: take_card
2022-10-12 14:32:16.618831 | 1784431846: take_card
2022-10-12 14:32:18.169157 | 1784431846: take_card
2022-10-12 14:32:22.479143 | 1784431846: hold
2022-10-12 14:32:29.683477 | 1784431846: Blackjack
2022-10-12 14:32:29.689221 | 1784431846: Blackjack
2022-10-12 14:32:31.833708 | 1784431846: blackjack_start
2022-10-12 14:32:37.121004 | 1784431846: take_card
2022-10-12 14:32:38.413203 | 1784431846: take_card
2022-10-12 14:32:41.489591 | 1784431846: take_card
2022-10-12 14:32:43.019942 | 1784431846: hold
2022-10-12 14:38:54.290272 | 1784431846: Blackjack
2022-10-12 14:38:54.296544 | 1784431846: Blackjack
2022-10-12 14:38:57.458965 | 1784431846: blackjack_up
2022-10-12 14:38:59.157748 | 1784431846: blackjack_up
2022-10-12 14:39:00.715687 | 1784431846: blackjack_start
2022-10-12 14:39:02.227023 | 1784431846: take_card
2022-10-12 14:39:03.577239 | 1784431846: take_card
2022-10-12 14:39:05.620525 | 1784431846: take_card
2022-10-12 14:39:08.095616 | 1784431846: take_card
2022-10-12 14:39:11.724068 | 1784431846: Blackjack
2022-10-12 14:39:11.729256 | 1784431846: Blackjack
2022-10-12 14:39:14.234622 | 1784431846: blackjack_up
2022-10-12 14:39:14.798879 | 1784431846: blackjack_up
2022-10-12 14:39:15.380458 | 1784431846: blackjack_up
2022-10-12 14:39:15.616184 | 1784431846: blackjack_up
2022-10-12 14:39:15.974252 | 1784431846: blackjack_up
2022-10-12 14:39:19.762261 | 1784431846: blackjack_start
2022-10-12 14:39:22.987298 | 1784431846: take_card
2022-10-12 14:39:24.548291 | 1784431846: take_card
2022-10-12 14:39:26.024436 | 1784431846: hold
2022-10-12 14:44:40.241491 | 1784431846: .
2022-10-12 14:44:40.247233 | 1784431846: .
2022-10-12 14:44:43.827444 | 1784431846: В главное меню
2022-10-12 14:44:43.834340 | 1784431846: В главное меню
2022-10-12 14:45:19.492773 | 1784431846: Blackjack
2022-10-12 14:45:19.498195 | 1784431846: Blackjack
2022-10-12 14:45:30.381000 | 1784431846: Профиль
2022-10-12 14:45:30.387542 | 1784431846: Профиль
2022-10-12 14:45:39.935425 | 1784431846: profile_bonus
2022-10-12 14:45:43.501876 | 1784431846: exit_profile
2022-10-12 14:45:47.955287 | 1784431846: Blackjack
2022-10-12 14:45:47.960457 | 1784431846: Blackjack
