2022-10-05 14:24:28.547243 | 842501997: change_name
2022-10-05 14:24:29.771828 | 842501997: return_to_menu
2022-10-05 14:24:34.060182 | 842501997: Профиль
2022-10-05 14:24:46.494894 | 842501997: profile_bonus
2022-10-05 14:24:49.446535 | 842501997: profile_bonus
2022-10-05 14:24:51.162680 | 842501997: return_to_menu
2022-10-05 14:24:52.463297 | 842501997: Профиль
2022-10-05 14:25:19.806855 | 842501997: change_name
2022-10-05 14:25:29.417150 | 842501997: profile_bonus
2022-10-05 14:25:47.930922 | 842501997: change_name
2022-10-05 14:25:49.024662 | 842501997: return_to_menu
2022-10-05 14:26:07.895169 | 842501997: change_name
2022-10-05 14:26:12.492595 | 842501997: return_to_menu
2022-10-05 14:26:13.960409 | 842501997: Профиль
2022-10-05 14:26:16.427019 | 842501997: profile_bonus
2022-10-05 14:26:17.613954 | 842501997: return_to_menu
2022-10-05 14:26:18.963269 | 842501997: Профиль
2022-10-06 16:59:25.425071 | 842501997: profile_bonus
2022-10-06 16:59:26.880391 | 842501997: profile_bonus
2022-10-06 16:59:28.714175 | 842501997: profile_bonus
2022-10-06 16:59:28.714275 | 842501997: return_to_menu
2022-10-06 16:59:31.737355 | 842501997: Профиль
2022-10-06 16:59:34.723239 | 842501997: profile_bonus
2022-10-06 16:59:34.727608 | 842501997: profile_bonus
2022-10-06 16:59:36.596130 | 842501997: profile_bonus
2022-10-06 16:59:38.529052 | 842501997: profile_bonus
2022-10-06 16:59:40.005399 | 842501997: change_name
2022-10-06 16:59:43.146076 | 842501997: exit_profile
2022-10-06 16:59:45.316101 | 842501997: Blackjack
2022-10-06 16:59:48.705682 | 842501997: blackjack_start
2022-10-06 16:59:50.542385 | 842501997: take_card
2022-10-06 16:59:51.817387 | 842501997: take_card
2022-10-06 16:59:53.032888 | 842501997: hold
2022-10-06 17:38:03.838348 | 842501997: Профиль
2022-10-06 17:38:03.849682 | 842501997: Профиль
2022-10-06 17:38:05.843638 | 842501997: profile_bonus
2022-10-06 17:38:08.088581 | 842501997: exit_profile
2022-10-06 17:38:09.753300 | 842501997: Blackjack
2022-10-06 17:38:09.759622 | 842501997: Blackjack
2022-10-06 17:38:12.603644 | 842501997: blackjack_start
2022-10-06 17:38:14.204594 | 842501997: take_card
2022-10-06 17:38:15.698059 | 842501997: take_card
2022-10-06 17:38:16.805475 | 842501997: take_card
2022-10-06 17:38:17.947033 | 842501997: hold
2022-10-08 15:25:44.646301 | 842501997: Blackjack
2022-10-08 15:25:44.653260 | 842501997: Blackjack
2022-10-08 15:25:49.418537 | 842501997: blackjack_up
2022-10-08 15:25:51.896970 | 842501997: blackjack_start
2022-10-08 15:25:53.246565 | 842501997: take_card
2022-10-08 15:25:54.310169 | 842501997: take_card
2022-10-08 15:25:55.296385 | 842501997: take_card
2022-10-08 15:25:57.214458 | 842501997: Blackjack
2022-10-08 15:25:57.218947 | 842501997: Blackjack
2022-10-08 15:25:59.118805 | 842501997: blackjack_up
2022-10-08 15:25:59.275911 | 842501997: blackjack_up
2022-10-08 15:25:59.440574 | 842501997: blackjack_up
2022-10-08 15:25:59.775559 | 842501997: blackjack_up
2022-10-08 15:26:01.457667 | 842501997: blackjack_start
2022-10-08 15:26:02.912982 | 842501997: take_card
2022-10-08 15:26:04.075720 | 842501997: take_card
2022-10-08 15:26:05.031863 | 842501997: take_card
2022-10-08 15:26:06.370749 | 842501997: take_card
2022-10-08 15:26:08.951529 | 842501997: Профиль
2022-10-08 15:26:08.957153 | 842501997: Профиль
2022-10-08 15:26:12.633880 | 842501997: profile_bonus
2022-10-08 15:26:15.204563 | 842501997: exit_profile
2022-10-08 15:26:16.767099 | 842501997: Покер
2022-10-08 15:26:16.771768 | 842501997: Покер
2022-10-08 15:26:21.846568 | 842501997: return_to_menu
2022-10-08 15:26:23.332716 | 842501997: Blackjack
2022-10-08 15:26:23.337776 | 842501997: Blackjack
2022-10-08 15:26:25.496662 | 842501997: blackjack_up
2022-10-08 15:26:27.342768 | 842501997: blackjack_up
2022-10-08 15:26:27.494999 | 842501997: blackjack_up
2022-10-08 15:26:28.166563 | 842501997: blackjack_up
2022-10-08 15:26:29.423504 | 842501997: blackjack_start
2022-10-08 15:26:30.753231 | 842501997: take_card
2022-10-08 15:26:33.429462 | 842501997: take_card
2022-10-08 15:26:34.985806 | 842501997: hold
